id	content	labels
716	With news permeating the world on Wednesday that Prince Charles became the first member of Britain’s royal family to test positive for the coronavirus, his youngest son Prince Harry and wife Meghan Markle are doing their best to allay the spread of COVID-19	1
5554	Now is a great time for @JoeBiden to be bold and endorse a Universal Basic Income Stimulus while Trump remains incoherent in his response to the Coronavirus. #COVD19	1
5531	Instead of thanking China,I’d like to thank our health workers who have been at the frontlines against COVID-19. You have been working tirelessly in the name of public health & safety. You are the real heroes,& I am thankful for your service to our people. Marami pong salamat	1
5411	“Airport workers say they lacked gloves to clean planes from China”	1
781	Bindi Irwin revealed that she married fiance Chandler Powell at a small ceremony without any guests in order to keep friends and family safe from the spread of the coronavirus	1
1919	Just in: #MTR suspends the sell of high speed rail tickets to #Wuhan amid ongoing outbreak of #WuhanCoronavirus, but trains between #HongKong and the virus-hit city remains normal	1
660	Tom Hanks, 63, one of America's most iconic actors revealed that he tested positive for coronavirus while in Australia to film a movie. Since then, he's offered fans several updates on his condition, assuring fans that he's well taken care of and urging them to be diligent and proactive	1
2966	A 103 year-old Chinese grandmother has made a full recovery from Covid-19 after being treated for 6 days in Wuhan, China	1
2001	Quarantined #passengers disembark ship in #Japan ; new #China #coronavirus cases fall https://t.co/Pgq6x3ZHeW #Yokohama #Tokyo #Beijing #Wuhan #Hubei #economy #growth #Xi #cruises #airports #travel #tourism #jobs #Shanghai #Singapore #HongKong #Thailand #Asia #WallStreet #fx	1
1858	Crypto Panic: Bitcoin Price Positively Reacts to Asia Stocks Crash amid Coronavirus https://t.co/Ua95cKrFzt 🙋 1X2T Token Launch via⟶ https://t.co/02Jo1tFKiP https://t.co/oKJ13iDDAW	1
2581	CDC said the man arrived in the US on January 15 and later sought treatment after developing flu-like symptoms. #maltawinds #UnitedStates #WuhanOutbreak https://t.co/0F8CUFlrq1	1
2398	#coronavirus has nothing to do with Corona Beer	1
2064	Gold, silver prices up as coronavirus back on the front burner https://t.co/lVg1WEwGOk	1
2497	Greentown China : UNAUDITED OPERATING DATA FOR THE ONE MONTH ENDED 31 JANUARY 2020 #GreentownChina #Stock #MarketScreener https://t.co/eVP3DTEQrS https://t.co/yb5yTeWKpb	1
5389	#HappeningNow on @OANN: President Trump tours NIH amid coronavirus concerns. Tune in to One America News for live coverage. #OANN	1
892	Expectant mothers who deliver their babies at New York-Presbyterian hospitals in and around the Big Apple will now have to go through the process without their partners at their side – all because of the coronavirus	1
773	2 Fiat Chrysler workers dead after testing positive for the coronavirus	1
983	Houston SPCA provides 'puppy stress relief' to city officials and emergency responders	1
130	NHL suspends season amid coronavirus pandemic. NHL Commissioner Gary Bettman said there are hopes of resuming the season, holding the playoffs and still handing out the Stanley Cup	1
5507	COVID-19 UPDATE March 11,2020 6:00 PM The DOH reported 16 new cases of COVID-19 in the country, a total of 49 cases are now being monitored by the health authority. Follow and share our social media accounts for further updates	1
5615	#DYK the #flu virus can spread to others up to 6 feet away? Flu viruses spread mainly by droplets made when people with flu cough, sneeze, or talk. Staying home and keeping your distance from others if you have flu is the best way to protect others	1
5799	If live foxes, crocodiles, wolf puppies, giant salamanders, snakes, rats, peacocks, porcupines, camel meat and other game weren’t on the menu @ Wuhan market, they needn’t bother	1
2453	Two cases of coronavirus confirmed in metro Atlanta-Praying for the health safety of our community and our state... https://t.co/QNiAUhunYZ	1
802	"Marketers of the ""Coronavirus Defender Patch,"" a product touted as helping to protect users from getting the virus, were sent cease-and-desist letters Tuesday by Michigan's attorney general"	1
6291	#WuhanCoronavirus has spread to #Macau, a 52 yr-old female from #Wuhan had diagnosed with the virus and is now isolated and receiving medical treatment. The patient spent most of her time staying in casino	1
7147	Nicola Zingaretti, the leader of the governing Democratic Party, visited Milan on February 27, with a group of students, encouraging people to go out as a sign of strength against the coronavirus threat. “We must not change our habits,” he wrote in a social media post, according to the Guardian. “Our economy is stronger than fear: let’s go out for an aperitivo, a coffee or to eat a pizza.” He tested positive with the coronavirus nine days later	1
2470	More than 900 dead in China from coronavirus outbreak: WHO chief Ghebreyesus notes 'concerning instances' of infection among people who have not travelled to China. https://t.co/9Lb7KYYfBO	1
6802	People who have Valley Fever are more susceptible	1
1008	Burger King responds to coronavirus pandemic by offering free kids meals	1
7131	"A model and former Miss Hawaii, Jeanné Kapela, 25, announced on Facebook that she has tested positive for the novel virus. Kapela's post contained a direct message to Harry Kim, mayor of Hawaii's Big Island: “I call upon Big Island Mayor Harry Kim to enact stronger measures to protect our island from coronavirus. It is imperative that our mayor implements a mandatory 15-day shelter-in-place order four [sic] our county and prohibit all nonessential travel to and from the Big Island. ""Additionally, our state should close all schools indefinitely to protect teachers and our keiki, while quickly instituting a two-week quarantine for all travelers entering the islands.”"	1
985	Many North Texans who are under a stay-at-home order due to the coronavirus are looking for a way to get out of the house and get some exercise while still adhering to social distancing. Mansfield offering a Flatten the Curve Virtual Marathon	1
2261	@kateez08 and I literally sang “HBD to you, HBD to you, HBD dear Yunho, HBD to you” twice while washing our hands😌 I highly encourage my mooties to do so too❤️ https://t.co/IjA6hEbjQ4	1
5369	Breaking: @DallasPD sends 5 officers home after arresting a man with #CoronaVirus On the story tonight	1
5453	"""The [coronavirus] tests are all perfect. Like the letter was perfect. The transcription was perfect. This was not a perfect as that, but pretty good."" -- is Trump referring to the transcript of his phone call with the Ukrainian president here"	1
756	"A man who was fined $145 in France last week after piloting a small aircraft during a nationwide lockdown to contain the spread of the coronavirus told authorities he was “bored” and wanted “fresh air."""	1
964	The St. Patrick's day celebrations which included several parades across in the Windy City have been postponed amid coronavirus fears. City officials said the events would be canceled and moved to later dates. State health officials announced March 10, that the number of coronavirus cases in Illinois has risen to 19	1
600	Alyssa Milano is calling on President Donald Trump to convert his hotels in the United States to hospitals to help sick people during the ongoing coronavirus pandemic	1
5638	BREAKING NEWS: Murphy signs anti-vaping bill based on lies & misinformation. CDC data shows 78% teens did NOT name flavors as a reason for trying vapor products, so flavor ban is pointless! Just remember, #NewJersey, being first doesn't mean being right	1
5595	I understand why Communist China wants to avoid responsibility for unleashing the Wuhan Virus on the world and mismanaging it as it spread, but unseemly that some American politicians and media figures are supporting China's disinformation campaign	1
2606	CDC adds health entry screenings at Atlanta airport due to coronavirus https://t.co/HS0Bb506wj	1
2161	China’s virus-stricken Wuhan converts buildings into hospitals https://t.co/z9hC9IfWxk	1
5402	Is this a theory too far?The 'Special Ones' decide they need reduce world population4%. Tell public it will affect 1%They get high risk group nursing the high risk group.Tested first in China They've been trying kill us off for a while #WorldOrder #DWPCrimes #over60's	1
